name,price,avgpoint,category,location,num_reviews,dish_categories,time_open,dieu_hoa,bong_da,wifi,cuisines,min_price,max_price,avg_price,menu,time1,time2,start_time1,end_time1,start_time2,end_time2
Cutisun Restaurant - Bò Bít Tết,50000 - 500000,7.2,Nhà hàng,"38 Đỗ Quang, P. Trung Hòa, Quận Cầu Giấy, Hà Nội",41,"Bánh mì, Thịt Bò, Beefsteak - Bò né, Mì, Salad, Cơm, Thịt Cừu, Xúc xích, Fastfood - Thức ăn nhanh", 10:00 - 21:00,1,0,1,bánh mì thịt bò bEfsteak bò né mì salad cơm thịt cừu xúc xích fastfOd thức ăn nhanh lõi nạc vai bò mỹ nướng tảng gr bò lúc lắc gr đầu vai bò mỹ cast iron thăn lưng dành cho người sườn heo mỹ chuck flat bẹ vai bò mỹ gr mì ý bò băm salad sốt dâu tằm salad sốt chanh leo salad sốt creamy,50000,500000,275000.0,"Lõi Nạc Vai Bò Mỹ Nướng Tảng 200gr-160,000|Bò Lúc Lắc 200 gr-160,000|Đầu Vai Bò Mỹ Cast Iron-203,000|Thăn Lưng Dành Cho 2 Người-477,000|Sườn Heo Mỹ-137,000|Chuck Flat - Bẹ Vai Bò Mỹ -200gr-229,000|Mì Ý Bò Băm-69,000|Salad Sốt Dâu Tằm-40,000|Salad Sốt Chanh Leo-40,000|Salad Sốt Creamy-40,000", 10:00 - 21:00,,10:00:00,21:00:00,10:00:00,
Bún Cá Chấm Họ Vũ - Thái Hà,35000 - 50000,5.3,Quán ăn,"340 Thái Hà, Quận Đống Đa, Hà Nội",2,"Bún, Hải sản, Món nước, Cá", 07:00 - 14:00 | 17:00 - 21:00,0,0,1,bún hải sản món nước cá bún cá chấm kèm nước dùng bún cá chấm đặc biệt chả sụn cá giòn bún cá chấm đặc biệt cá thêm cá chiên giòn bún cá họ vũ trà quất trà quất chả sụn,35000,50000,42500.0,"Bún Cá Chấm ( Kèm nước dùng  )-50,000|Bún Cá Chấm - Đặc Biệt ( Chả Sụn + Cá Giòn )-65,000|Bún Cá Chấm - Đặc Biệt (Cá Thêm)-65,000|Cá Chiên Giòn-35,000|Bún Cá Họ Vũ + Trà  Quất-60,000|Trà   Quất-20,000|Chả Sụn-30,000", 07:00 - 14:00 , 17:00 - 21:00,07:00:00,14:00:00,07:00:00,21:00:00
Phương Thảo - Bia Hơi & Bò Bít Tết,10000 - 50000,8.0,Quán ăn,"201 Nguyễn Ngọc Vũ, P. Trung Hòa, Quận Cầu Giấy, Hà Nội",1,"Thịt Bò, Beefsteak - Bò né, Thức uống, Bia", 09:00 - 22:00,0,0,0,thịt bò bEfsteak bò né thức uống bia bò bít tết,10000,50000,30000.0,"Bò Bít Tết-90,000", 09:00 - 22:00,,09:00:00,22:00:00,09:00:00,
Five Star Vietnam - Tân Triều,15000 - 50000,4.2,Quán ăn,"158 Tân Triều, X. Tân Triều, Huyện Thanh Trì, Hà Nội",5,"Thịt Gà, Gà rán, Ăn vặt - Ăn nhẹ, Cơm, Cá/bò viên, Xúc xích, Fastfood - Thức ăn nhanh", 07:00 - 22:00,0,0,0,thịt gà gà rán ăn vặt ăn nhẹ cơm cá bò viên xúc xích fastfOd thức ăn nhanh gà giòn cay gà giòn không cay chân gà chiên giòn gà sốt cay nóng đùi gà truyền thống khoai tây lắc suất nhỏ khoai tây lắc suất lớn xúc xích sumo xúc xích phô mai chả giò xiên que,15000,50000,32500.0,"Gà Giòn ( Cay)-32,000|Gà Giòn ( Không Cay)-32,000|Chân Gà Chiên Giòn-12,000|Gà Sốt ( Cay Nóng)-37,000|Đùi Gà Truyền Thống-49,000|Khoai Tây Lắc (Suất Nhỏ)-17,000|Khoai Tây Lắc ( Suất Lớn)-32,000|Xúc Xích Sumo-15,000|Xúc Xích Phô Mai-10,000|Chả Giò Xiên Que-20,000", 07:00 - 22:00,,07:00:00,22:00:00,07:00:00,
Bánh Cuốn & Bún Chả Hoàng Long,15000 - 33000,6.7,Quán ăn,"1A Yên Xá, X. Tân Triều, Huyện Thanh Trì, Hà Nội",16,"Bánh ướt, Bún, Bánh - Kẹo, Bánh cuốn, Ăn vặt - Ăn nhẹ", 07:00 - 21:00,0,0,0,bánh ướt bún bánh kẹo bánh cuốn ăn vặt ăn nhẹ bún chả trộn thịt nướng đặc biệt sài gòn coca cola bún chả nướng lẫn coca cola bún chả nướng lẫn coca cola coca cola bún chả trộn thịt nướng đặc biệt sài gòn coca cola coca cola coca cola combo bún chả băm nướng tươi pepsi vị chanh không calo combo bánh cuốn nóng chả nướng tươi pepsi vị chanh không calo combo bún chả trộn đặc biệt sài gòn pepsi vị chanh không calo,15000,33000,24000.0,"Bún chả trộn thịt nướng đặc biệt Sài Gòn + 01 Coca-Cola-59,500|Bún chả nướng lẫn + 01 Coca-Cola-59,500|3 Bún chả nướng lẫn + 3 Coca-Cola-178,500|Coca-Cola-17,000|3 Bún chả trộn thịt nướng đặc biệt Sài Gòn + 3 Coca-Cola-178,500|3 Coca-Cola-51,000|Coca-Cola-17,000|COMBO Bún Chả Băm Nướng Tươi +  1 Pepsi Vị Chanh Không Calo-59,500|Combo Bánh Cuốn Nóng Chả Nướng Tươi + 01 Pepsi Vị Chanh Không Calo-57,800|COMBO Bún Chả Trộn Đặc Biệt Sài Gòn + 01 Pepsi Vị Chanh Không Calo-59,500", 07:00 - 21:00,,07:00:00,21:00:00,07:00:00,
Cờ-Rếp - Lò Đúc,20000 - 75000,6.9,Ăn vặt/vỉa hè,"38 Lò Đúc, P. Phạm Đình Hổ, Quận Hai Bà Trưng, Hà Nội",11,"Ăn vặt - Ăn nhẹ, Nem", 06:00 - 15:00 | 15:00 - 22:00,0,0,0,ăn vặt ăn nhẹ nem combo cờ rếp xúc xích phomai trà cozy combo cờ rếp jambong phomai trà cozy combo cờ rếp nuteLa chuối trà cozy combo cờ rếp gà phomai trà cozy combo cờ rếp trứng phomai trà cozy xúc xích phomai jambong phomai cờ rếp piZa gà hun khói phô mai gà teriyaki phomai,20000,75000,47500.0,"Combo 1: Cờ-rếp Xúc Xích Phomai + 1 Trà Cozy-34,000|Combo 2: Cờ Rếp Jambong Phomai + Trà Cozy-39,000|Combo 5: Cờ Rếp Nutella Chuối + Trà Cozy-34,000|Combo 4: Cờ Rếp Gà Phomai + Trà Cozy-44,000|Combo 3: Cờ Rếp Trứng Phomai + Trà Cozy-34,000|Xúc Xích Phomai-25,000|Jambong Phomai-30,000|Cờ Rếp Pizza-30,000|Gà Hun Khói Phô Mai-35,000|Gà Teriyaki Phomai-35,000", 06:00 - 15:00 , 15:00 - 22:00,06:00:00,15:00:00,06:00:00,22:00:00
Korea Box 1998 - Ẩm Thực Hàn Quốc,20000 - 100000,7.5,Quán ăn,"51 Xuân Diệu, P. Quảng An, Quận Tây Hồ, Hà Nội",11,"Thịt Gà, Gà rán, Cơm Chiên, Thịt Heo, Miến, Salad, Dimsum, Ăn vặt - Ăn nhẹ, Cơm, Xúc xích, Fastfood - Thức ăn nhanh", 10:00 - 23:00,1,0,1,thịt gà gà rán cơm chiên thịt heo miến salad dimsum ăn vặt ăn nhẹ cơm xúc xích fastfOd thức ăn nhanh prime bEf sushi fried dumpling pcs há cảo rt eG omlet trứng cuộn house salad salad rau fishcake stew canh chả cá chicken salad salad thịt gà sweat potato khoai lang chiên vege tempura wedge potato khoai tây chiên pork kimchi stew 김치찌개 canh kimchi,20000,100000,60000.0,"Prime beef Sushi-200,000|Fried Dumpling (4pcs) Há cảo RT-70,000|Egg Omlet Trứng cuộn-70,000|House Salad Salad rau-60,000|Fishcake Stew Canh chả cá-170,000|Chicken Salad Salad thịt gà-110,000|Sweat Potato Khoai lang chiên-110,000|Vege Tempura-75,000|Wedge Potato Khoai tây chiên-110,000|Pork kimchi Stew(김치찌개) Canh kimchi-120,000", 10:00 - 23:00,,10:00:00,23:00:00,10:00:00,
Jotako - Takoyaki House - Phan Kế Bính,40000 - 80000,8.6,Quán ăn,"56 Phan Kế Bính, P. Cống Vị, Quận Ba Đình, Hà Nội",1,"Sushi & Sashimi, Ăn vặt - Ăn nhẹ, Nem, Cá/bò viên, Fastfood - Thức ăn nhanh", 11:00 - 22:00,0,0,0,sushi sashimi ăn vặt ăn nhẹ nem cá bò viên fastfOd thức ăn nhanh takoyaki truyền thống viên takoyaki truyền thống viên karachizu viên karachizu viên takuan taru taru viên takuan taru taru viên teritama viên teritama viên negipon viên negipon viên,40000,80000,60000.0,"Takoyaki Truyền Thống - 6 viên-65,000|Takoyaki truyền thống - 8 viên-80,000|Karachizu - 6 viên-68,000|Karachizu - 8 viên-90,000|Takuan Taru Taru - 6 viên-65,000|Takuan Taru Taru - 8 viên-80,000|Teritama - 6 viên-65,000|Teritama - 8 viên -80,000|Negipon - 6 viên-65,000|Negipon - 8 viên-80,000", 11:00 - 22:00,,11:00:00,22:00:00,11:00:00,
Cơm Gà Bà Yến - Khâm Thiên,20000 - 54000,8.5,Quán ăn,"129 Khâm Thiên, P. Khâm Thiên, Quận Đống Đa, Hà Nội",18,"Gà rán, Cơm", 07:00 - 23:00,0,0,0,gà rán cơm sụn gà rang muối size s sụn gà rang muối size m sụn gà rang muối size l set cơm gà sốt cay ngọt hàn quốc set cơm trứng set cơm gà rang muối set cơm gà song hành set cơm tỏi gà sốt cay ngọt hàn quốc set cơm gà rán hoàng kim set cơm tỏi gà truyền thống,20000,54000,37000.0,"Sụn gà rang muối  size S-40,000|Sụn gà rang muối size M-80,000|Sụn gà rang muối size L-120,000|Set Cơm Gà Sốt Cay Ngọt Hàn Quốc-48,000|Set cơm 2 Trứng -35,000|Set Cơm Gà Rang Muối-48,000|Set Cơm Gà Song Hành-48,000|Set Cơm Tỏi Gà Sốt Cay Ngọt Hàn Quốc-55,000|Set Cơm Gà Rán Hoàng Kim-50,000|Set Cơm Tỏi Gà Truyền Thống-55,000", 07:00 - 23:00,,07:00:00,23:00:00,07:00:00,
Pizza Hut - Tôn Đức Thắng,60000 - 220000,7.2,Nhà hàng,"138 Tôn Đức Thắng, Quận Đống Đa, Hà Nội",173,Pizza & Pasta, 10:00 - 21:30,1,0,1,piZa pasta piZa lẩu hải sản my box k my box k my box k re my box k p my box k piZa phô mai cao cấp piZa hải sản xốt pesto piZa thịt và xúc xích piZa hawaIan,60000,220000,140000.0,"Pizza Lẩu Hải Sản-129,000|  MY BOX 99K-99,000| MY BOX 129K-129,000|  MY BOX 179K (RE)-179,000|MY BOX 179K (P)-179,000|MY BOX 159K-159,000|Pizza Phô Mai Cao Cấp-89,000| Pizza Hải Sản Xốt Pesto-139,000|Pizza Thịt Và Xúc Xích-129,000|Pizza Hawaiian-119,000", 10:00 - 21:30,,10:00:00,21:30:00,10:00:00,
Quán Cơm Ngon - Cơm Rang Đùi Gà,30000 - 50000,5.0,Quán ăn,"20 Ngõ 33 Phan Văn Trường, P. Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",4,"Cơm Chiên, Cơm", 10:00 - 21:00,0,0,0,cơm chiên cơm coca cola cơm rang gà giòn sốt chua ngọt xúc xích cơm rang gà giòn sốt cay xúc xích con rang gà giòn sốt me xúc xích cơm rang sườn sốt chua ngọt cơm trắng sườn sốt chua ngọt trứng coca cola cơm rang gà giòn sốt chua ngọt cơm rang gà giòn sốt cay cơm rang gà giòn sốt me,30000,50000,40000.0,"Coca-Cola-15,000|2 cơm rang gà giòn sốt chua ngọt +2 xúc xích-110,000|2 cơm rang gà giòn sốt cay +2 Xúc Xích-110,000|2 con rang gà giòn sốt me + 2 Xúc Xích-110,000|Cơm Rang Sườn Sốt Chua Ngọt-55,000|Cơm Trắng Sườn Sốt Chua Ngọt + Trứng-50,000|Coca-Cola-15,000|Cơm rang gà giòn sốt chua ngọt-45,000|Cơm rang gà giòn sốt cay-45,000|Cơm rang gà Giòn sốt me-45,000", 10:00 - 21:00,,10:00:00,21:00:00,10:00:00,
Quán Chè Cát Thành - Cát Linh,15000 - 33000,6.8,Quán ăn,"2 Cát Linh, P. Văn Miếu, Quận Đống Đa, Hà Nội",49,"Chè, Ăn vặt - Ăn nhẹ, Thức uống, Trà sữa", 15:00 - 22:30,0,0,0,chè ăn vặt ăn nhẹ thức uống trà sữa mojito chanh leo trà đào mojito lựu chè thập cẩm chè bưởi chè thái sầu riêng sữa chua mít chè sương sa hạt lựu chè ngô cốm chè đỗ đen,15000,33000,24000.0,"Mojito Chanh Leo-25,000|Trà Đào-25,000|Mojito Lựu-25,000|Chè Thập Cẩm-30,000|Chè Bưởi-20,000|Chè Thái Sầu Riêng-30,000|Sữa Chua Mít-25,000|Chè Sương Sa Hạt Lựu-30,000|Chè Ngô Cốm-20,000|Chè Đỗ Đen-20,000", 15:00 - 22:30,,15:00:00,22:30:00,15:00:00,
Wa Japanese Cuisine,100000 - 275000,7.8,Nhà hàng,"34G Trần Phú, Quận Ba Đình, Hà Nội",12,"Thịt Bò, Sushi & Sashimi, Cơm", 10:00 - 22:00,1,0,0,thịt bò sushi sashimi cơm sushi california kiểu mỹ sushi dragon kiểu mỹ sushi cuộn lươn sốt Bq sushi cuộn cá hồi chín sống sushi cuộn rong biển và rau sushi cuộn cua bấy sushi cuộn cá ngừ chín sống sushi cá thập cẩm nhỏ sushi cá thập cẩm lớn khay tiệc sushi,100000,275000,187500.0,"Sushi california (kiểu mỹ)-188,000|Sushi dragon (kiểu mỹ)-278,000|Sushi cuộn lươn sốt bbq-215,000|Sushi cuộn cá hồi (chín/sống)-178,000|Sushi cuộn rong biển và rau-115,000|Sushi cuộn cua bấy-175,000|Sushi cuộn cá ngừ (chín/sống)-145,000|Sushi cá thập cẩm (nhỏ)-165,000|Sushi cá thập cẩm (lớn)-315,000|Khay tiệc sushi-595,000", 10:00 - 22:00,,10:00:00,22:00:00,10:00:00,
Mít Quán - Nguyễn Trãi,15000 - 30000,5.8,"Café/Dessert, Quán ăn","290 Nguyễn Trãi, Quận Thanh Xuân, Hà Nội",34,Ăn vặt - Ăn nhẹ, 07:30 - 22:00,0,0,1,ăn vặt ăn nhẹ sữa chua mít caramen đặc biệt sữa chua mít sữa chua nếp cẩm caramen đặc biệt sữa chua hoa quả sữa chua mít nếp cẩm sữa chua mít đát sữa chua hoa quả đặc biệt sữa chua mít caramen đát sữa chua đậu đỏ sữa chua mít xoài,15000,30000,22500.0,"Sữa Chua Mít Caramen Đặc Biệt-25,000|Sữa Chua Mít-20,000|Sữa Chua Nếp Cẩm Caramen Đặc Biệt-30,000|Sữa Chua Hoa Quả-20,000|Sữa Chua Mít Nếp Cẩm-25,000|Sữa Chua Mít Đát-25,000|Sữa Chua Hoa Quả Đặc Biệt-30,000|Sữa Chua Mít Caramen Đát-30,000|Sữa Chua Đậu Đỏ-20,000|Sữa Chua Mít Xoài-25,000", 07:30 - 22:00,,07:30:00,22:00:00,07:30:00,
Chè Sài Gòn Tuyết Nhung - Nhổn,5000 - 30000,7.3,Café/Dessert,"Ngã tư Nhổn, Quận Bắc Từ Liêm, Hà Nội",14,"Trà chanh, Xôi, Chè, Café - Kem, Sinh tố - Nước ép, Ăn vặt - Ăn nhẹ, Thức uống, Nước ngọt, Trái cây, Cocktail, Trà sữa", 09:00 - 23:00,0,0,0,trà chanh xôi chè café kem sinh tố nước ép ăn vặt ăn nhẹ thức uống nước ngọt trái cây cocktail trà sữa chè bưởi bánh xèo xúc xích cp chè thập cẩm chè thái chè đậu đỏ chè trôi nước chè hạt lựu chè đậu đen chè khoai,5000,30000,17500.0,"Chè Bưởi-25,000|Bánh xèo-40,000|Xúc xích CP-15,000|Chè Thập Cẩm-20,000|Chè Thái-20,000|Chè Đậu Đỏ-20,000|Chè Trôi Nước-20,000|Chè Hạt Lựu-20,000|Chè Đậu Đen-20,000|Chè Khoai-20,000", 09:00 - 23:00,,09:00:00,23:00:00,09:00:00,
Ngọc Diệp - Bánh Mì Sốt Vang & Tào Phớ,8000 - 50000,9.8,Quán ăn,"Sảnh A3 151 Nguyễn Đức Cảnh, P. Tân Mai, Quận Hoàng Mai, Hà Nội",11,"Bánh mì, Bánh - Kẹo, Ăn vặt - Ăn nhẹ", 09:00 - 23:00,0,0,1,bánh mì bánh kẹo ăn vặt ăn nhẹ bánh mì sốt vang combo sốt vang bánh mì thêm sốt mì trộn bò sốt vang combo suất vang trà sâm dứa không đường tặng thêm bánh combo suất mì trộn trà sâm dứa new bò sốt vang không kèm bánh mỳ bánh mì sốt vang trà quất trà chanh trà sâm dứa món mới không đường vị ngọt tự nhiên,8000,50000,29000.0,"Bánh mì sốt vang(-45,000|combo sốt vang + 2 bánh mì( thêm sốt)-50,000|Mì trộn bò sốt vang-45,000|Combo 2 suất vang +1 trà sâm dứa( Không đường)( tặng thêm 1 bánh)-100,000|combo Suất mì trộn + trà sâm dứa-55,000|( New)Bò sốt vang ( không kèm bánh mỳ)-40,000|Bánh mì sốt vang(-45,000|Trà Quất-12,000|Trà chanh-12,000|Trà Sâm Dứa( món mới) Không đường,vị ngọt tự nhiên-10,000", 09:00 - 23:00,,09:00:00,23:00:00,09:00:00,
Bún Chả 109 - Chính Kinh,20000 - 50000,7.2,Quán ăn,"109 Chính Kinh, P. Nhân Chính, Quận Thanh Xuân, Hà Nội",3,"Bún, Món nước", 06:30 - 14:30,0,0,0,bún món nước bún chả bún nem,20000,50000,35000.0,"Bún Chả-44,000|Bún Nem-37,500", 06:30 - 14:30,,06:30:00,14:30:00,06:30:00,
Gà 36 - Nguyễn Tuân,50000 - 220000,6.4,Nhà hàng,"1 Ngõ 187 Nguyễn Tuân, Quận Thanh Xuân, Hà Nội",10,"Thịt Gà, Lẩu, Thức uống", 16:30 - 22:00 | 10:00 - 14:00,1,0,0,thịt gà lẩu thức uống suất gà kèm xôi suất gà kèm miến suất gà kèm cháo suất gà kèm cơm trắng gà quay nguyên con gà nướng nguyên con gà rang muối lẩu gà chua cay lẩu gà dân tộc lẩu gà ngũ vị,50000,220000,135000.0,"Suất Gà 36 Kèm Xôi-124,300|Suất Gà 36 Kèm Miến-124,300|Suất Gà 36 Kèm Cháo-129,800|Suất Gà 36 Kèm Cơm Trắng-124,300|Gà Quay Nguyên Con-278,300|Gà Nướng Nguyên Con-278,300|Gà Rang Muối-294,800|Lẩu Gà Chua Cay-349,800|Lẩu Gà Dân Tộc-327,800|Lẩu Gà Ngũ Vị-327,800", 16:30 - 22:00 , 10:00 - 14:00,16:30:00,22:00:00,16:30:00,14:00:00
Anh Hoa - Vịt Quay Bắc Kinh,10000 - 300000,7.2,Quán ăn,"171 Tô Hiệu, P. Hà Cầu, Quận Hà Đông, Hà Nội",1,"Vịt quay, Thịt Vịt, Cơm", 10:00 - 23:59,0,0,1,vịt quay thịt vịt cơm vịt quay bắc kinh vịt quay lạng sơn vịt cháy tỏi nộm chân vịt vịt rang muối vịt rang giềng nộm vịt canh măng tiết bún thêm miến xào lòng mề,10000,300000,155000.0,"Vịt Quay Bắc Kinh-140,000|Vịt Quay Lạng Sơn-140,000|Vịt Cháy Tỏi-145,000|Nộm Chân Vịt-79,000|Vịt Rang Muối-145,000|Vịt Rang Giềng-145,000|Nộm Vịt-79,000|Canh Măng Tiết-40,000|Bún Thêm-15,000|Miến Xào Lòng Mề-60,000", 10:00 - 23:59,,10:00:00,23:59:00,10:00:00,
Bánh Su Kem Singapore Chewy Junior - Xã Đàn,15000 - 250000,7.2,Tiệm bánh,"450 Xã Đàn, Quận Đống Đa, Hà Nội",160,"Bánh Su/Chour, Bánh - Kẹo, Café - Kem, Ăn vặt - Ăn nhẹ", 08:00 - 22:00,1,0,1,bánh su chour bánh kẹo café kem ăn vặt ăn nhẹ mini vanila mini yogurt mini deluxe mini mango deluxe mini haPy mini chocolate mini doraemon mini luxury mini premium special cream mini spicy chicken,15000,250000,132500.0,"Mini Vanila-76,000|Mini Yogurt-101,000|Mini Deluxe-141,000|Mini Mango Deluxe-108,000|Mini Happy-125,000|Mini Chocolate-85,000|Mini Doraemon-123,000|Mini Luxury-166,000|Mini Premium Special Cream-166,000|Mini Spicy Chicken-116,000", 08:00 - 22:00,,08:00:00,22:00:00,08:00:00,
Phương Hoa - Bún Thái Hải Sản Tươi Sống & Cơm Văn Phòng - Tập Thể Thành Công,50000 - 200000,7.3,Quán ăn,"109 B2 Tập Thể Thành Công, P. Thành Công, Quận Ba Đình, Hà Nội",59,"Thịt Ếch, Bún, Hải sản, Lẩu, Miến, Đặc sản vùng, Ăn vặt - Ăn nhẹ, Cơm", 07:00 - 23:00,0,0,0,thịt ếch bún hải sản lẩu miến đặc sản vùng ăn vặt ăn nhẹ cơm bún thái hải sản đặc biệt coca bún cá rô giòn coca cơm rang hải sản coca bún cá rô giòn coca bún thái hải sản đặc biệt bún cá rô giòn miến xào hải sản cơm tám cá kho tộ với thịt ba chỉ cơm tám thịt ba chỉ rang cháy cạnh với tôm cơm tám gà xào nấm,50000,200000,125000.0,"Bún thái hải sản đặc biệt + coca-70,000|Bún cá rô giòn + coca-60,000|Cơm rang hải sản + coca-92,000|Bún cá rô giòn + coca-92,000|Bún Thái Hải Sản Đặc Biệt-58,000|Bún Cá Rô Giòn-48,000|Miến Xào Hải Sản -80,000|Cơm Tám Cá Kho Tộ Với Thịt Ba Chỉ-55,000|Cơm Tám Thịt Ba Chỉ Rang Cháy Cạnh Với Tôm-53,000|Cơm Tám Gà Xào Nấm-50,000", 07:00 - 23:00,,07:00:00,23:00:00,07:00:00,
Bún Chả Số 38 - Mai Hắc Đế,15000 - 50000,8.9,Quán ăn,"38 Mai Hắc Đế, Quận Hai Bà Trưng, Hà Nội",6,Bún, 10:00 - 15:00,0,0,0,bún bún chả đặc biệt bún chả lẫn nem cua bể bún chả băm bún chả miếng bún nem cua bể bún thêm chả lẫn thêm chả băm thêm chả miếng thêm,15000,50000,32500.0,"Bún Chả Đặc Biệt-65,000|Bún Chả Lẫn-45,000|Nem Cua Bể-15,000|Bún Chả Băm-45,000|Bún Chả Miếng-45,000|Bún Nem Cua Bể-50,000|Bún Thêm-5,000|Chả Lẫn Thêm-20,000|Chả Băm Thêm-20,000|Chả Miếng Thêm-20,000", 10:00 - 15:00,,10:00:00,15:00:00,10:00:00,
Long Bích - Phở Bò,25000 - 30000,6.5,Quán ăn,"121 Tam Trinh, P. Mai Động, Quận Hoàng Mai, Hà Nội",7,"Phở, Thịt Bò, Món nước", 05:00 - 11:30,0,0,0,phở thịt bò món nước phở bò tái gầu phở bò tái chín phở bò tái phở bò chín phở bò tái nạm phở bắp bò phở bò sốt vang tái gầu giòn chín nạm chín gầu,25000,30000,27500.0,"Phở Bò Tái Gầu-46,000|Phở Bò Tái Chín-46,000|Phở Bò Tái-46,000|Phở Bò Chín-46,000|Phở Bò Tái Nạm-46,000|Phở Bắp Bò-61,000|Phở Bò Sốt Vang-51,000|Tái gầu giòn-61,000|Chín nạm-46,000|Chín gầu-46,000", 05:00 - 11:30,,05:00:00,11:30:00,05:00:00,
Isushi Thái Hà - Nhà Hàng Buffet Nhật Bản,200000 - 500000,9.1,Buffet,"Tầng 2, Tòa Nhà Viet Tower, 1 Thái Hà, P. Trung Liệt, Quận Đống Đa, Hà Nội",86,Sushi & Sashimi, 10:00 - 21:30,1,0,1,sushi sashimi sashimi cá hồi set sashimi tổng hợp premium sashimi set sashimi cá hồi tartate sashimi cá trích trứng đỏ sashimi cá trích trứng vàng sashimi cá kampachi sashimi bạch tuộc sashimi tôm sashimi cá vược,200000,500000,350000.0,"Sashimi cá hồi-172,000|Set sashimi tổng hợp-356,000|Premium Sashimi Set-485,000|Sashimi cá hồi tartate-172,000|Sashimi cá trích trứng đỏ-172,000|Sashimi cá trích trứng vàng-172,000|Sashimi cá Kampachi-183,000|Sashimi bạch tuộc-129,000|Sashimi tôm-172,000|Sashimi cá vược-129,000", 10:00 - 21:30,,10:00:00,21:30:00,10:00:00,
Bún Mọc - Điện Biên Phủ,20000 - 50000,6.9,"Ăn vặt/vỉa hè, Quán ăn","22 Điện Biên Phủ, P. Điện Biên, Quận Ba Đình, Hà Nội",8,Bún, 06:00 - 10:00,0,0,0,bún bún mọc,20000,50000,35000.0,"Bún Mọc-35,000", 06:00 - 10:00,,06:00:00,10:00:00,06:00:00,
Bánh Mì Nguyên Sinh - Lý Quốc Sư,15000 - 33000,4.4,Quán ăn,"17 - 19 Lý Quốc Sư, P. Hàng Trống, Quận Hoàn Kiếm, Hà Nội",44,"Bánh mì, Ăn vặt - Ăn nhẹ", 06:30 - 22:00,0,0,0,bánh mì ăn vặt ăn nhẹ pate gan ngỗng gr pate gan ngỗng gr chân giò hun khói gr xúc xích tỏi gr jambon hấp gr chân giò nụ nị gr pate gan ngỗng gr ba rọi hun khói gr jambon thủ gr gà rút xương nhồi jambon gr,15000,33000,24000.0,"Pate Gan Ngỗng - 300gr-105,000|Pate Gan Ngỗng - 400gr-140,000|Chân Giò Hun Khói - 100gr-45,000|Xúc Xích Tỏi - 100gr-45,000|Jambon Hấp - 100gr-45,000|Chân Giò Nụ Nị - 100gr-45,000|Pate Gan Ngỗng - 600gr-210,000|Ba Rọi Hun Khói - 100gr-45,000|Jambon Thủ - 100gr-45,000|Gà Rút Xương Nhồi Jambon - 100gr-55,000", 06:30 - 22:00,,06:30:00,22:00:00,06:30:00,
